Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Team1,Team2,Team3,Team4,Team5,Team6,Team7,Team8,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Projected Value,Actual Scored,Iteration,date,NumGames,Risk
Randy Foye,Guillermo Hernangomez,Blake Griffin,LeBron James,Kevin Durant,Shaun Livingston,Austin Rivers,Hassan Whiteside,BKN,NY,LAC,CLE,GS,GS,LAC,MIA,PG,C,PF,SF,SF,PG,PG,C,471.620585828,185.75,35,Dec72016,10,0.0
Garrett Temple,Ian Clark,DeMarcus Cousins,Blake Griffin,Patrick McCaw,Lance Thomas,Eric Bledsoe,Hassan Whiteside,SAC,GS,SAC,LAC,GS,NY,PHO,MIA,PG,PG,PF,PF,SG,SF,PG,C,552.373370171,185.0,56,Dec72016,10,0.0
Garrett Temple,Ian Clark,Blake Griffin,Mike Muscala,Jonathan Gibson,Kevin Durant,Chris Paul,Hassan Whiteside,SAC,GS,LAC,ATL,DAL,GS,LAC,MIA,PG,PG,PF,PF,SG,SF,PG,C,470.486625353,183.5,11,Dec72016,10,0.0
Luis Scola,Brandon Bass,Stanley Johnson,Mario Hezonja,Kevin Durant,Giannis Antetokounmpo,Chris Paul,Damian Lillard,BKN,LAC,DET,ORL,GS,MIL,LAC,POR,PF,PF,SG,SG,SF,PG,PG,PG,385.288363373,183.25,44,Dec72016,10,0.0
Garrett Temple,Ian Clark,Kevin Love,Thon Maker,Glenn Robinson III,LeBron James,Goran Dragic,Hassan Whiteside,SAC,GS,CLE,MIL,IND,CLE,MIA,MIA,PG,PG,PF,PF,SF,SF,PG,C,463.288169015,183.0,37,Dec72016,10,0.0
Randy Foye,DeMarcus Cousins,Derrick Jones Jr.,Luke Babbitt,Lance Thomas,Giannis Antetokounmpo,Eric Bledsoe,Hassan Whiteside,BKN,SAC,PHO,MIA,NY,MIL,PHO,MIA,PG,PF,SF,SF,SF,PG,PG,C,474.178662463,182.75,23,Dec72016,10,0.0
Garrett Temple,Ian Clark,Anderson Varejao,JaVale McGee,Blake Griffin,Thon Maker,LeBron James,Giannis Antetokounmpo,SAC,GS,GS,GS,LAC,MIL,CLE,MIL,PG,PG,C,C,PF,PF,SF,PG,478.207679467,182.0,95,Dec72016,10,0.0
Garrett Temple,Ian Clark,Blake Griffin,Kevin Durant,Jeff Green,Tim Hardaway Jr.,Hassan Whiteside,Al Horford,SAC,GS,LAC,GS,ORL,ATL,MIA,BOS,PG,PG,PF,SF,SF,PG,C,C,526.722408173,181.25,32,Dec72016,10,0.0
C.J. Watson,Garrett Temple,Tarik Black,Ian Clark,Blake Griffin,LeBron James,Kevin Durant,Hassan Whiteside,ORL,SAC,LAL,GS,LAC,CLE,GS,MIA,PG,PG,C,PG,PF,SF,SF,C,511.520369657,180.75,24,Dec72016,10,0.0
C.J. Watson,Garrett Temple,Tarik Black,Ian Clark,Blake Griffin,LeBron James,Kevin Durant,Hassan Whiteside,ORL,SAC,LAL,GS,LAC,CLE,GS,MIA,PG,PG,C,PG,PF,SF,SF,C,487.05281786,180.75,38,Dec72016,10,0.0
Garrett Temple,Ian Clark,Darrell Arthur,Chris McCullough,Sasha Vujacic,LeBron James,Giannis Antetokounmpo,Hassan Whiteside,SAC,GS,DEN,BKN,NY,CLE,MIL,MIA,PG,PG,PF,PF,SG,SF,PG,C,568.856926611,180.5,92,Dec72016,10,0.0
Randy Foye,Derrick Jones Jr.,Mike Miller,DeAndre Liggins,LeBron James,Damian Lillard,Stephen Curry,Hassan Whiteside,BKN,PHO,DEN,CLE,CLE,POR,GS,MIA,PG,SF,SG,SG,SF,PG,PG,C,430.25217031,180.25,3,Dec72016,10,0.0
C.J. McCollum,Jordan Clarkson,Eric Gordon,Matt Barnes,Luke Babbitt,Lance Thomas,Damian Lillard,Hassan Whiteside,POR,LAL,HOU,SAC,MIA,NY,POR,MIA,PG,PG,SG,SF,SF,SF,PG,C,552.953277831,179.25,39,Dec72016,10,0.0
C.J. McCollum,Marco Belinelli,Matt Barnes,Luke Babbitt,Lance Thomas,Giannis Antetokounmpo,Tim Hardaway Jr.,Hassan Whiteside,POR,CHA,SAC,MIA,NY,MIL,ATL,MIA,PG,SG,SF,SF,SF,PG,PG,C,571.61867697,178.75,72,Dec72016,10,0.0
Randy Foye,DeMarcus Cousins,Kristaps Porzingis,Rondae Hollis-Jefferson,Pat Connaughton,Alonzo Gee,Giannis Antetokounmpo,Eric Bledsoe,BKN,SAC,NY,BKN,POR,DEN,MIL,PHO,PG,PF,PF,SF,SF,SF,PG,PG,503.823334124,178.75,43,Dec72016,10,0.0
Randy Foye,DeMarcus Cousins,Blake Griffin,Thon Maker,Pat Connaughton,Alonzo Gee,Giannis Antetokounmpo,Goran Dragic,BKN,SAC,LAC,MIL,POR,DEN,MIL,MIA,PG,PF,PF,PF,SF,SF,PG,PG,534.71001037,178.25,47,Dec72016,10,0.0
C.J. Watson,Garrett Temple,Ian Clark,DeMarcus Cousins,Pat Connaughton,Alonzo Gee,LeBron James,Hassan Whiteside,ORL,SAC,GS,SAC,POR,DEN,CLE,MIA,PG,PG,PG,PF,SF,SF,SF,C,545.999612974,176.5,65,Dec72016,10,0.0
Alex Len,Garrett Temple,Ian Clark,Blake Griffin,Jordan Clarkson,LeBron James,Larry Nance Jr.,Hassan Whiteside,PHO,SAC,GS,LAC,LAL,CLE,LAL,MIA,C,PG,PG,PF,PG,SF,SF,C,471.742884943,175.0,51,Dec72016,10,0.0
Sasha Vujacic,Brandon Bass,LeBron James,Stanley Johnson,Mario Hezonja,Giannis Antetokounmpo,Eric Bledsoe,Hassan Whiteside,NY,LAC,CLE,DET,ORL,MIL,PHO,MIA,SG,PF,SF,SG,SG,PG,PG,C,462.017000232,171.75,52,Dec72016,10,0.0
Alex Len,Garrett Temple,Ian Clark,Danilo Gallinari,Jordan Clarkson,Glenn Robinson III,LeBron James,Al Horford,PHO,SAC,GS,DEN,LAL,IND,CLE,BOS,C,PG,PG,SF,PG,SF,SF,C,501.650505098,169.25,27,Dec72016,10,0.0
Randy Foye,DeMarcus Cousins,Glenn Robinson III,Pat Connaughton,Alonzo Gee,Damian Lillard,Eric Bledsoe,Hassan Whiteside,BKN,SAC,IND,POR,DEN,POR,PHO,MIA,PG,PF,SF,SF,SF,PG,PG,C,527.494159801,169.0,8,Dec72016,10,0.0
C.J. Watson,Garrett Temple,Ian Clark,DeMarcus Cousins,Thon Maker,Derrick Jones Jr.,Kevin Durant,Hassan Whiteside,ORL,SAC,GS,SAC,MIL,PHO,GS,MIA,PG,PG,PG,PF,PF,SF,SF,C,498.620975823,167.5,100,Dec72016,10,0.0
C.J. McCollum,Serge Ibaka,Danilo Gallinari,Jordan Clarkson,Glenn Robinson III,Mike Muscala,LeBron James,Tim Hardaway Jr.,POR,ORL,DEN,LAL,IND,ATL,CLE,ATL,PG,PF,SF,PG,SF,PF,SF,PG,556.07360343,165.75,93,Dec72016,10,0.0
C.J. McCollum,Darrell Arthur,Chris McCullough,Jordan Clarkson,LeBron James,Tim Hardaway Jr.,Hassan Whiteside,Al Horford,POR,DEN,BKN,LAL,CLE,ATL,MIA,BOS,PG,PF,PF,PG,SF,PG,C,C,509.551083103,165.75,68,Dec72016,10,0.0
C.J. Watson,Garrett Temple,Ian Clark,DeMarcus Cousins,Kristaps Porzingis,Pat Connaughton,Alonzo Gee,Kevin Durant,ORL,SAC,GS,SAC,NY,POR,DEN,GS,PG,PG,PG,PF,PF,SF,SF,SF,472.578303157,164.75,53,Dec72016,10,0.0
Garrett Temple,Ian Clark,Blake Griffin,Glenn Robinson III,Derrick Jones Jr.,Kevin Durant,Chris Paul,Hassan Whiteside,SAC,GS,LAC,IND,PHO,GS,LAC,MIA,PG,PG,PF,SF,SF,SF,PG,C,480.153588169,163.75,48,Dec72016,10,0.0
Garrett Temple,Ian Clark,Kevin Love,Thon Maker,Jordan Clarkson,Glenn Robinson III,LeBron James,Hassan Whiteside,SAC,GS,CLE,MIL,LAL,IND,CLE,MIA,PG,PG,PF,PF,PG,SF,SF,C,512.969399201,163.0,69,Dec72016,10,0.0
Garrett Temple,Ian Clark,DeMarcus Cousins,Patrick McCaw,Luke Babbitt,Lance Thomas,Chris Paul,Hassan Whiteside,SAC,GS,SAC,GS,MIA,NY,LAC,MIA,PG,PG,PF,SG,SF,SF,PG,C,485.409841876,161.0,29,Dec72016,10,0.0
Malcolm Brogdon,Blake Griffin,Michael Kidd-Gilchrist,Glenn Robinson III,Spencer Hawes,Kevin Durant,Eric Bledsoe,Hassan Whiteside,MIL,LAC,CHA,IND,CHA,GS,PHO,MIA,PG,PF,SF,SF,PF,SF,PG,C,462.262561718,159.5,50,Dec72016,10,0.0
C.J. Watson,Garrett Temple,Ian Clark,Derrick Jones Jr.,Brandon Bass,LeBron James,Kevin Durant,Hassan Whiteside,ORL,SAC,GS,PHO,LAC,CLE,GS,MIA,PG,PG,PG,SF,PF,SF,SF,C,518.907369442,156.0,34,Dec72016,10,0.0
Garrett Temple,Ian Clark,DeMarcus Cousins,Darrell Arthur,Chris McCullough,Derrick Jones Jr.,Chris Paul,Hassan Whiteside,SAC,GS,SAC,DEN,BKN,PHO,LAC,MIA,PG,PG,PF,PF,PF,SF,PG,C,510.811689261,155.5,71,Dec72016,10,0.0
Randy Foye,DeMarcus Cousins,Thon Maker,Danilo Gallinari,Michael Kidd-Gilchrist,Glenn Robinson III,Eric Bledsoe,Goran Dragic,BKN,SAC,MIL,DEN,CHA,IND,PHO,MIA,PG,PF,PF,SF,SF,SF,PG,PG,534.953840999,154.25,18,Dec72016,10,0.0
Jordan Clarkson,Lou Williams,Matt Barnes,Luke Babbitt,Lance Thomas,Chris Paul,Goran Dragic,Hassan Whiteside,LAL,LAL,SAC,MIA,NY,LAC,MIA,MIA,PG,SG,SF,SF,SF,PG,PG,C,511.817365459,153.5,46,Dec72016,10,0.0
C.J. McCollum,Darrell Arthur,Chris McCullough,Juancho Hernangomez,Jordan Clarkson,Marcus Smart,Stephen Curry,Al Horford,POR,DEN,BKN,DEN,LAL,BOS,GS,BOS,PG,PF,PF,PF,PG,SG,PG,C,451.408753752,153.5,84,Dec72016,10,0.0
C.J. Watson,Garrett Temple,Ian Clark,Darrell Arthur,Chris McCullough,LeBron James,Hassan Whiteside,Al Horford,ORL,SAC,GS,DEN,BKN,CLE,MIA,BOS,PG,PG,PG,PF,PF,SF,C,C,494.076041986,153.0,61,Dec72016,10,0.0
Garrett Temple,Ian Clark,Blake Griffin,Kevin Love,Jordan Clarkson,Glenn Robinson III,Jeff Green,Hassan Whiteside,SAC,GS,LAC,CLE,LAL,IND,ORL,MIA,PG,PG,PF,PF,PG,SF,SF,C,493.690981719,150.25,6,Dec72016,10,0.0
Malcolm Brogdon,Blake Griffin,Kevin Love,Thon Maker,Danilo Gallinari,Michael Kidd-Gilchrist,Glenn Robinson III,Eric Bledsoe,MIL,LAC,CLE,MIL,DEN,CHA,IND,PHO,PG,PF,PF,PF,SF,SF,SF,PG,517.69,146.75,45,Dec72016,10,0.0
Randy Foye,Darrell Arthur,Chris McCullough,Jordan Clarkson,Avery Bradley,Kevin Durant,Eric Bledsoe,Hassan Whiteside,BKN,DEN,BKN,LAL,BOS,GS,PHO,MIA,PG,PF,PF,PG,SG,SF,PG,C,468.92197883,145.25,7,Dec72016,10,0.0
Alex Len,C.J. Watson,Garrett Temple,Ian Clark,Darrell Arthur,Chris McCullough,LeBron James,Al Horford,PHO,ORL,SAC,GS,DEN,BKN,CLE,BOS,C,PG,PG,PG,PF,PF,SF,C,492.308832611,144.5,74,Dec72016,10,0.0
Randy Foye,Jordan Clarkson,Kentavious Caldwell-Pope,Matt Barnes,Luke Babbitt,Lance Thomas,Giannis Antetokounmpo,Hassan Whiteside,BKN,LAL,DET,SAC,MIA,NY,MIL,MIA,PG,PG,SG,SF,SF,SF,PG,C,554.964190749,143.25,13,Dec72016,10,0.0
C.J. McCollum,DeMarcus Cousins,Darrell Arthur,Chris McCullough,Danilo Gallinari,Jordan Clarkson,Glenn Robinson III,Tim Hardaway Jr.,POR,SAC,DEN,BKN,DEN,LAL,IND,ATL,PG,PF,PF,PF,SF,PG,SF,PG,560.115949074,142.5,63,Dec72016,10,0.0
Malcolm Brogdon,Darrell Arthur,Chris McCullough,Juancho Hernangomez,Allen Crabbe,Goran Dragic,Kemba Walker,Hassan Whiteside,MIL,DEN,BKN,DEN,POR,MIA,CHA,MIA,PG,PF,PF,PF,SG,PG,PG,C,460.647991047,142.0,80,Dec72016,10,0.0
C.J. McCollum,Blake Griffin,Danilo Gallinari,Jordan Clarkson,Michael Kidd-Gilchrist,Glenn Robinson III,Tim Hardaway Jr.,Hassan Whiteside,POR,LAC,DEN,LAL,CHA,IND,ATL,MIA,PG,PF,SF,PG,SF,SF,PG,C,555.664925525,138.0,2,Dec72016,10,0.0
C.J. McCollum,Jordan Clarkson,Matt Barnes,Luke Babbitt,Lance Thomas,Tim Hardaway Jr.,Hassan Whiteside,Al Horford,POR,LAL,SAC,MIA,NY,ATL,MIA,BOS,PG,PG,SF,SF,SF,PG,C,C,575.612954584,138.0,36,Dec72016,10,0.0
Randy Foye,DeMarcus Cousins,Danilo Gallinari,Jordan Clarkson,Michael Kidd-Gilchrist,Glenn Robinson III,Tim Hardaway Jr.,Hassan Whiteside,BKN,SAC,DEN,LAL,CHA,IND,ATL,MIA,PG,PF,SF,PG,SF,SF,PG,C,554.488173342,138.0,83,Dec72016,10,0.0
C.J. Watson,Garrett Temple,Ian Clark,Darrell Arthur,Chris McCullough,Glenn Robinson III,LeBron James,Al Horford,ORL,SAC,GS,DEN,BKN,IND,CLE,BOS,PG,PG,PG,PF,PF,SF,SF,C,516.716837363,136.5,49,Dec72016,10,0.0
Randy Foye,DeMarcus Cousins,Blake Griffin,Pat Connaughton,Alonzo Gee,LeBron James,Bobby Brown,Tyler Ennis,BKN,SAC,LAC,POR,DEN,CLE,HOU,HOU,PG,PF,PF,SF,SF,SF,PG,PG,555.809482471,133.75,42,Dec72016,10,0.0
Garrett Temple,Ian Clark,Kevin Love,Jordan Clarkson,Glenn Robinson III,Luke Babbitt,Lance Thomas,Al Horford,SAC,GS,CLE,LAL,IND,MIA,NY,BOS,PG,PG,PF,PG,SF,SF,SF,C,499.689184843,133.5,59,Dec72016,10,0.0
Garrett Temple,Ian Clark,Jordan Clarkson,Matt Barnes,Luke Babbitt,Lance Thomas,Hassan Whiteside,Al Horford,SAC,GS,LAL,SAC,MIA,NY,MIA,BOS,PG,PG,PG,SF,SF,SF,C,C,501.690318063,130.75,55,Dec72016,10,0.0
Alex Len,C.J. Watson,Garrett Temple,Ian Clark,Matt Barnes,Luke Babbitt,Lance Thomas,Al Horford,PHO,ORL,SAC,GS,SAC,MIA,NY,BOS,C,PG,PG,PG,SF,SF,SF,C,530.52902297,116.75,88,Dec72016,10,0.0
Randy Foye,Kevin Love,Jordan Clarkson,Glenn Robinson III,Luke Babbitt,Lance Thomas,Goran Dragic,Hassan Whiteside,BKN,CLE,LAL,IND,MIA,NY,MIA,MIA,PG,PF,PG,SF,SF,SF,PG,C,580.748323764,116.5,26,Dec72016,10,0.0
Rashad Vaughn,Mike Miller,DeAndre Liggins,Matt Barnes,Luke Babbitt,Lance Thomas,Chris Paul,Hassan Whiteside,MIL,DEN,CLE,SAC,MIA,NY,LAC,MIA,SG,SG,SG,SF,SF,SF,PG,C,513.570944864,93.0,33,Dec72016,10,0.0
Dwyane Wade,Jimmy Butler,Kyle Lowry,C.J. McCollum,Jameer Nelson,Wilson Chandler,Mason Plumlee,Pau Gasol,CHI,CHI,TOR,POR,DEN,DEN,POR,SA,SG,SG,PG,PG,PG,SF,C,C,298.67,254.5,1,Dec82016,6,0.0
Anthony Davis,DeMar DeRozan,Damian Lillard,Jonathon Simmons,Kelly Oubre Jr.,Richaun Holmes,Patrick Patterson,Marc Gasol,NO,TOR,POR,SA,WAS,PHI,TOR,MEM,PF,SG,PG,SG,SG,PF,PF,C,430.747668468,243.0,80,Dec82016,6,0.0
Anthony Davis,John Wall,Stephen Curry,Jonathon Simmons,Kelly Oubre Jr.,Langston Galloway,JaMychal Green,Richaun Holmes,NO,WAS,GS,SA,WAS,NO,MEM,PHI,PF,PG,PG,SG,SG,PG,PF,PF,462.023025455,240.25,9,Dec82016,6,0.0
Stephen Curry,Damian Lillard,Jamal Murray,Kevin Durant,Dario Saric,Nikola Mirotic,Marc Gasol,JaVale McGee,GS,POR,DEN,GS,PHI,CHI,MEM,GS,PG,PG,PG,SF,SF,SF,C,C,451.245459177,235.0,44,Dec82016,6,0.0
Anthony Davis,John Wall,Stephen Curry,Jonathon Simmons,Kelly Oubre Jr.,Langston Galloway,Richaun Holmes,Nikola Mirotic,NO,WAS,GS,SA,WAS,NO,PHI,CHI,PF,PG,PG,SG,SG,PG,PF,SF,485.54521866,230.75,98,Dec82016,6,0.0
Stephen Curry,Damian Lillard,Shabazz Muhammad,LaMarcus Aldridge,Tyus Jones,Kevin Durant,Nikola Mirotic,Marc Gasol,GS,POR,MIN,SA,MIN,GS,CHI,MEM,PG,PG,SG,PF,PG,SF,SF,C,469.34133667,222.0,63,Dec82016,6,0.0
Anthony Davis,John Wall,James Ennis,Norman Powell,Langston Galloway,JaMychal Green,Richaun Holmes,Marc Gasol,NO,WAS,MEM,TOR,NO,MEM,PHI,MEM,PF,PG,SG,SG,PG,PF,PF,C,573.504780377,220.25,32,Dec82016,6,0.0
Ben Simmons,John Wall,DeMar DeRozan,Damian Lillard,Richaun Holmes,Marc Gasol,Robert Covington,Solomon Hill,PHI,WAS,TOR,POR,PHI,MEM,PHI,NO,SF,PG,SG,PG,PF,C,SF,SF,422.920456462,219.75,33,Dec82016,6,0.0
Anthony Davis,DeMar DeRozan,Damian Lillard,Jonathon Simmons,Kelly Oubre Jr.,Nemanja Bjelica,Adreian Payne,Marc Gasol,NO,TOR,POR,SA,WAS,MIN,MIN,MEM,PF,SG,PG,SG,SG,PF,PF,C,499.457843943,218.75,89,Dec82016,6,0.0
Stephen Curry,Damian Lillard,Langston Galloway,Richaun Holmes,Karl-Anthony Towns,Danilo Gallinari,Robert Covington,Solomon Hill,GS,POR,NO,PHI,MIN,DEN,PHI,NO,PG,PG,PG,PF,C,SF,SF,SF,439.500442744,212.25,31,Dec82016,6,0.0
Anthony Davis,Damian Lillard,James Ennis,Norman Powell,Langston Galloway,JaMychal Green,Richaun Holmes,Marc Gasol,NO,POR,MEM,TOR,NO,MEM,PHI,MEM,PF,PG,SG,SG,PG,PF,PF,C,529.925613918,211.75,16,Dec82016,6,0.0
Anthony Davis,John Wall,Shabazz Muhammad,Jamal Murray,Langston Galloway,Dario Saric,Nikola Mirotic,Karl-Anthony Towns,NO,WAS,MIN,DEN,NO,PHI,CHI,MIN,PF,PG,SG,PG,PG,SF,SF,C,483.779858172,211.5,58,Dec82016,6,0.0
DeMar DeRozan,Damian Lillard,Allen Crabbe,Terrence Ross,JaMychal Green,Al-Farouq Aminu,Patrick Patterson,Karl-Anthony Towns,TOR,POR,POR,TOR,MEM,POR,TOR,MIN,SG,PG,SG,SG,PF,PF,PF,C,382.771204503,209.25,87,Dec82016,6,0.0
Anthony Davis,Will Barton,Evan Turner,Shabazz Muhammad,Shelvin Mack,Tony Parker,Jerryd Bayless,Marc Gasol,NO,DEN,POR,MIN,UTA,SA,PHI,MEM,PF,SG,SG,SG,PG,PG,PG,C,435.029785789,207.25,37,Dec82016,6,0.0
Anthony Davis,Will Barton,Evan Turner,Shabazz Muhammad,Shelvin Mack,Tony Parker,Jerryd Bayless,Marc Gasol,NO,DEN,POR,MIN,UTA,SA,PHI,MEM,PF,SG,SG,SG,PG,PG,PG,C,438.766482054,207.25,6,Dec82016,6,0.0
Damian Lillard,Jamal Murray,Ian Clark,Dario Saric,DeMarre Carroll,Nikola Mirotic,Karl-Anthony Towns,Marc Gasol,POR,DEN,GS,PHI,TOR,CHI,MIN,MEM,PG,PG,PG,SF,SF,SF,C,C,408.886283083,206.75,85,Dec82016,6,0.0
Anthony Davis,John Wall,Stephen Curry,Shabazz Muhammad,Ian Clark,Nemanja Bjelica,Adreian Payne,Marc Gasol,NO,WAS,GS,MIN,GS,MIN,MIN,MEM,PF,PG,PG,SG,PG,PF,PF,C,396.616959469,205.25,61,Dec82016,6,0.0
John Wall,DeMar DeRozan,Stephen Curry,Dario Saric,Nikola Mirotic,Dante Cunningham,Ed Davis,Zaza Pachulia,WAS,TOR,GS,PHI,CHI,NO,POR,GS,PG,SG,PG,SF,SF,SF,C,C,462.944298193,205.25,41,Dec82016,6,0.0
DeMar DeRozan,Stephen Curry,Damian Lillard,Joe Johnson,Jamal Murray,Richaun Holmes,Ed Davis,Zaza Pachulia,TOR,GS,POR,UTA,DEN,PHI,POR,GS,SG,PG,PG,SG,PG,PF,C,C,371.412326562,204.5,26,Dec82016,6,0.0
Jason Smith,John Wall,DeMar DeRozan,Stephen Curry,Jerryd Bayless,DeMarre Carroll,Nikola Mirotic,Karl-Anthony Towns,WAS,WAS,TOR,GS,PHI,TOR,CHI,MIN,PF,PG,SG,PG,PG,SF,SF,C,437.47326039,204.25,19,Dec82016,6,0.0
Anthony Davis,John Wall,Damian Lillard,Norman Powell,Shabazz Muhammad,Langston Galloway,JaMychal Green,Richaun Holmes,NO,WAS,POR,TOR,MIN,NO,MEM,PHI,PF,PG,PG,SG,SG,PG,PF,PF,544.393557582,202.75,64,Dec82016,6,0.0
Anthony Davis,John Wall,Tony Allen,Gary Harris,Kyle Anderson,DeMarre Carroll,Nikola Mirotic,Karl-Anthony Towns,NO,WAS,MEM,DEN,SA,TOR,CHI,MIN,PF,PG,SG,SG,SG,SF,SF,C,473.365493451,200.75,48,Dec82016,6,0.0
Anthony Davis,Jamal Murray,Ian Clark,Richaun Holmes,Marc Gasol,Danilo Gallinari,Robert Covington,Solomon Hill,NO,DEN,GS,PHI,MEM,DEN,PHI,NO,PF,PG,PG,PF,C,SF,SF,SF,466.984753197,200.5,15,Dec82016,6,0.0
John Wall,Terrence Ross,LaMarcus Aldridge,Tony Parker,Jerryd Bayless,Kevin Durant,Nikola Mirotic,Karl-Anthony Towns,WAS,TOR,SA,SA,PHI,GS,CHI,MIN,PG,SG,PF,PG,PG,SF,SF,C,431.667937281,199.5,60,Dec82016,6,0.0
Anthony Davis,John Wall,Evan Turner,Jonathon Simmons,Kelly Oubre Jr.,Tony Parker,Jerryd Bayless,Karl-Anthony Towns,NO,WAS,POR,SA,WAS,SA,PHI,MIN,PF,PG,SG,SG,SG,PG,PG,C,427.967550904,198.25,52,Dec82016,6,0.0
John Wall,DeMar DeRozan,Damian Lillard,Jerryd Bayless,Dario Saric,DeMarre Carroll,Ed Davis,Zaza Pachulia,WAS,TOR,POR,PHI,PHI,TOR,POR,GS,PG,SG,PG,PG,SF,SF,C,C,465.69422342,196.0,34,Dec82016,6,0.0
Anthony Davis,John Wall,Tony Allen,Gary Harris,Stephen Curry,Kyle Anderson,Robert Covington,Solomon Hill,NO,WAS,MEM,DEN,GS,SA,PHI,NO,PF,PG,SG,SG,PG,SG,SF,SF,477.49587402,195.75,51,Dec82016,6,0.0
Anthony Davis,Stephen Curry,Damian Lillard,Jonathon Simmons,Kelly Oubre Jr.,Patrick McCaw,Cheick Diallo,Karl-Anthony Towns,NO,GS,POR,SA,WAS,GS,NO,MIN,PF,PG,PG,SG,SG,SG,PF,C,519.342061637,195.5,8,Dec82016,6,0.0
Anthony Davis,Damian Lillard,Shabazz Muhammad,Jamal Murray,Ian Clark,LaMarcus Aldridge,Kevin Durant,Solomon Hill,NO,POR,MIN,DEN,GS,SA,GS,NO,PF,PG,SG,PG,PG,PF,SF,SF,475.897438582,194.75,10,Dec82016,6,0.0
Terrence Ross,Richaun Holmes,Tony Parker,Jerryd Bayless,Cory Joseph,Kevin Durant,Nikola Mirotic,Marc Gasol,TOR,PHI,SA,PHI,TOR,GS,CHI,MEM,SG,PF,PG,PG,PG,SF,SF,C,430.155702869,191.25,47,Dec82016,6,0.0
Anthony Davis,Jason Smith,DeMar DeRozan,Stephen Curry,Damian Lillard,Shabazz Muhammad,Tyus Jones,Nikola Mirotic,NO,WAS,TOR,GS,POR,MIN,MIN,CHI,PF,PF,SG,PG,PG,SG,PG,SF,447.279640541,189.0,66,Dec82016,6,0.0
Tyreke Evans,Norman Powell,Langston Galloway,JaMychal Green,Richaun Holmes,Patrick Patterson,Karl-Anthony Towns,Marc Gasol,NO,TOR,NO,MEM,PHI,TOR,MIN,MEM,SG,SG,PG,PF,PF,PF,C,C,464.108952435,188.75,77,Dec82016,6,0.0
Anthony Davis,Stephen Curry,James Ennis,Norman Powell,Langston Galloway,JaMychal Green,Richaun Holmes,Solomon Hill,NO,GS,MEM,TOR,NO,MEM,PHI,NO,PF,PG,SG,SG,PG,PF,PF,SF,461.860458347,188.0,93,Dec82016,6,0.0
Anthony Davis,DeMar DeRozan,LaMarcus Aldridge,Andrew Harrison,Tony Parker,Jerryd Bayless,Robert Covington,Solomon Hill,NO,TOR,SA,MEM,SA,PHI,PHI,NO,PF,SG,PF,PG,PG,PG,SF,SF,446.570716221,186.5,14,Dec82016,6,0.0
John Wall,Stephen Curry,Allen Crabbe,Terrence Ross,Jamal Murray,Richaun Holmes,Karl-Anthony Towns,Zaza Pachulia,WAS,GS,POR,TOR,DEN,PHI,MIN,GS,PG,PG,SG,SG,PG,PF,C,C,421.804014679,184.75,55,Dec82016,6,0.0
Anthony Davis,John Wall,Tyreke Evans,Shabazz Muhammad,C.J. McCollum,JaMychal Green,Richaun Holmes,JaVale McGee,NO,WAS,NO,MIN,POR,MEM,PHI,GS,PF,PG,SG,SG,PG,PF,PF,C,560.476236398,183.5,2,Dec82016,6,0.0
Anthony Davis,Kyle Anderson,Andrew Harrison,Tony Parker,Jerryd Bayless,Kevin Durant,Nikola Mirotic,Karl-Anthony Towns,NO,SA,MEM,SA,PHI,GS,CHI,MIN,PF,SG,PG,PG,PG,SF,SF,C,446.155754963,183.0,94,Dec82016,6,0.0
Anthony Davis,Tony Allen,Gary Harris,Kyle Anderson,Damian Lillard,Karl-Anthony Towns,Robert Covington,Solomon Hill,NO,MEM,DEN,SA,POR,MIN,PHI,NO,PF,SG,SG,SG,PG,C,SF,SF,456.867627676,182.75,81,Dec82016,6,0.0
Anthony Davis,DeMar DeRozan,Stephen Curry,Michael Carter-Williams,Nicolas Laprovittola,Davis Bertans,Dante Cunningham,Marc Gasol,NO,TOR,GS,CHI,SA,SA,NO,MEM,PF,SG,PG,PG,PG,SF,SF,C,414.471952177,181.25,13,Dec82016,6,0.0
John Wall,Tyreke Evans,George Hill,C.J. McCollum,Richaun Holmes,Al-Farouq Aminu,Patrick Patterson,Marc Gasol,WAS,NO,UTA,POR,PHI,POR,TOR,MEM,PG,SG,PG,PG,PF,PF,PF,C,519.21294426,180.75,75,Dec82016,6,0.0
DeMar DeRozan,Damian Lillard,Jerryd Bayless,Nikola Mirotic,Davis Bertans,Dante Cunningham,Karl-Anthony Towns,Marc Gasol,TOR,POR,PHI,CHI,SA,NO,MIN,MEM,SG,PG,PG,SF,SF,SF,C,C,430.519859989,180.75,96,Dec82016,6,0.0
Damian Lillard,Tyreke Evans,George Hill,C.J. McCollum,JaMychal Green,Richaun Holmes,Patrick Patterson,Marc Gasol,POR,NO,UTA,POR,MEM,PHI,TOR,MEM,PG,SG,PG,PG,PF,PF,PF,C,534.355395929,180.0,62,Dec82016,6,0.0
